customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST001848,Male,0,No,Yes,36,No,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,100.52,3625.51,0
CUST001849,Female,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,44.78,819.56,0
CUST001850,Female,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,118.72,3847.7,1
CUST001851,Male,1,No,No,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,39.28,796.41,1
CUST001852,Male,1,No,No,45,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Bank transfer,48.55,2165.67,0
CUST001853,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.01,3664.58,1
CUST001854,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,86.71,61.22,1
CUST001855,Female,0,No,No,71,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,90.16,6371.74,1
CUST001856,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,68.2,1771.25,0
CUST001857,Female,0,Yes,No,65,No,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,67.76,4376.51,0
CUST001858,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,Yes,Credit card,33.7,182.04,0
CUST001859,Male,0,No,No,18,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,98.0,1830.33,1
CUST001860,Male,0,No,Yes,40,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,One year,No,Mailed check,103.35,4235.91,0
CUST001861,Female,0,Yes,No,68,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,113.12,7705.5,0
CUST001862,Female,1,No,No,12,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,76.21,959.91,1
CUST001863,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,76.99,4158.1,0
CUST001864,Male,0,No,No,47,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.09,1893.81,0
CUST001865,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.88,2041.98,1
CUST001866,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.31,4901.91,1
CUST001867,Female,0,No,No,35,No,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,69.44,2481.95,0
CUST001868,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,71.68,3603.34,1
CUST001869,Female,1,Yes,No,54,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,34.73,1873.8,1
CUST001870,Male,1,No,No,40,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,One year,No,Electronic check,120.65,4761.22,0
CUST001871,Male,0,No,No,56,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,75.28,4170.42,1
CUST001872,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,120.63,8461.68,0
CUST001873,Female,1,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,63.23,0.0,1
CUST001874,Female,1,No,Yes,25,Yes,No,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,107.19,2633.98,1
CUST001875,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,111.52,4317.36,0
CUST001876,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,79.71,2403.48,1
CUST001877,Male,0,Yes,No,34,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,562.02,1
CUST001878,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,18.0,742.8,1
CUST001879,Male,0,Yes,No,0,Yes,Yes,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,61.57,0.0,1
CUST001880,Female,0,No,Yes,53,No,Yes,No,No,No internet service,No,No,Yes,No,One year,No,Credit card,85.93,4583.96,0
CUST001881,Female,0,Yes,No,21,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,One year,No,Electronic check,137.34,2894.51,0
CUST001882,Male,0,No,Yes,49,No,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,91.64,4512.56,1
CUST001883,Male,0,No,Yes,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,46.67,1831.58,0
CUST001884,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,114.07,4052.44,1
CUST001885,Female,1,No,No,60,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,71.33,4257.05,1
CUST001886,Female,0,No,No,17,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,28.3,525.97,1
CUST001887,Female,0,No,No,39,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.09,2861.71,1
CUST001888,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,101.4,744.86,0
CUST001889,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,87.47,2878.65,0
CUST001890,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,92.88,1787.53,0
CUST001891,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,102.72,3911.84,1
CUST001892,Female,1,No,No,38,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,62.78,2331.26,0
CUST001893,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,73.1,3590.97,0
CUST001894,Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,49.15,3347.77,0
CUST001895,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card,81.48,240.75,0
CUST001896,Female,1,No,Yes,33,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,61.3,1984.14,1
CUST001897,Female,1,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,91.39,748.12,1
CUST001898,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,55.76,1360.01,0
CUST001899,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card,74.23,1524.22,1
CUST001900,Male,0,Yes,Yes,12,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,68.35,869.09,0
CUST001901,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer,51.08,2106.23,0
CUST001902,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer,35.13,1388.99,0
CUST001903,Male,0,Yes,No,7,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,88.3,537.84,1
CUST001904,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.09,2833.65,1
CUST001905,Female,0,Yes,Yes,37,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,80.45,3065.2,1
CUST001906,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.19,1092.02,1
CUST001907,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,22.63,441.51,0
CUST001908,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,18.0,1148.08,0
CUST001909,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,81.49,467.84,1
CUST001910,Female,1,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,100.25,1651.14,0
CUST001911,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,62.16,2046.29,0
CUST001912,Female,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,127.55,217.08,1
CUST001913,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Credit card,67.05,2111.83,0
CUST001914,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,87.37,2091.18,1
CUST001915,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,48.03,923.74,0
CUST001916,Female,0,Yes,Yes,56,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,79.94,4508.97,1
CUST001917,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Electronic check,59.48,659.88,1
CUST001918,Male,0,Yes,No,46,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,18.0,880.07,1
CUST001919,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card,93.36,215.6,0
CUST001920,Male,0,No,No,19,No,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,43.76,807.18,1
CUST001921,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,52.45,1456.63,1
CUST001922,Male,0,No,Yes,45,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,48.76,2132.88,0
CUST001923,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,86.86,1785.82,0
CUST001924,Female,0,No,No,10,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,23.66,311.15,1
CUST001925,Male,0,Yes,No,56,Yes,Yes,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card,23.4,1356.36,0
CUST001926,Female,1,No,No,25,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,77.26,1979.96,0
CUST001927,Female,0,Yes,Yes,68,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,82.31,5692.04,0
CUST001928,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.08,236.96,0
CUST001929,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,119.88,2942.16,1
CUST001930,Male,1,No,No,27,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.89,2233.66,1
CUST001931,Male,0,No,No,8,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Credit card,72.08,528.74,0
CUST001932,Female,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,58.51,2341.98,0
CUST001933,Male,1,Yes,No,40,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,84.31,3307.42,0
CUST001934,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,79.98,1505.37,1
CUST001935,Male,0,No,No,41,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,92.88,3797.66,0
CUST001936,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.82,2021.14,0
CUST001937,Male,0,Yes,Yes,53,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card,69.02,3714.13,0
CUST001938,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card,57.18,3219.02,0
CUST001939,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,98.88,729.28,1
CUST001940,Male,0,Yes,No,25,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.0,410.37,0
CUST001941,Male,1,Yes,Yes,34,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,83.82,2834.09,0
CUST001942,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,72.32,1643.58,0
CUST001943,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.82,596.55,0
CUST001944,Male,1,Yes,Yes,64,Yes,No,DSL,No,Yes,No,No,No,No internet service,One year,Yes,Electronic check,68.45,4357.12,1
CUST001945,Female,0,Yes,No,17,No,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,69.8,1235.15,1
CUST001946,Female,0,Yes,No,46,Yes,No phone service,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer,55.76,2515.06,1
CUST001947,Male,0,No,Yes,30,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,95.01,2821.48,0
CUST001948,Male,1,No,Yes,27,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.94,1379.88,1
CUST001949,Male,0,Yes,No,4,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,144.72,520.85,1
CUST001950,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,141.13,8059.78,0
CUST001951,Male,0,Yes,No,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,51.96,2333.53,0
CUST001952,Female,0,No,Yes,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,95.04,149.88,0
CUST001953,Female,1,Yes,Yes,71,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,52.83,3771.62,0
CUST001954,Female,1,No,Yes,39,Yes,No phone service,No,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer,32.81,1306.71,0
CUST001955,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,91.2,2520.62,0
CUST001956,Male,1,Yes,No,41,No,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer,43.08,1800.08,0
CUST001957,Female,0,No,Yes,40,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,110.94,4353.15,0
CUST001958,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,87.86,6240.2,0
CUST001959,Female,0,No,Yes,68,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,112.91,7643.65,0
CUST001960,Male,0,Yes,Yes,5,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer,79.61,456.31,1
CUST001961,Male,0,No,No,40,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Electronic check,58.91,2322.54,0
CUST001962,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,133.66,5308.41,0
CUST001963,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,69.0,3860.84,0
CUST001964,Male,0,Yes,Yes,16,No,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,No,Bank transfer,92.14,1434.0,1
CUST001965,Female,0,Yes,No,62,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,61.25,3770.98,1
CUST001966,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,34.31,1717.78,0
CUST001967,Male,0,No,No,50,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.36,3567.35,1
CUST001968,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,81.25,2890.73,0
CUST001969,Male,1,Yes,No,62,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.26,4618.27,0
CUST001970,Female,1,No,No,54,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,One year,Yes,Credit card,40.31,2245.31,0
CUST001971,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.91,1367.62,1
CUST001972,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.78,3971.77,1
CUST001973,Male,0,Yes,No,21,Yes,No phone service,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,81.95,1757.07,1
CUST001974,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,34.1,483.63,1
CUST001975,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,79.25,1628.47,1
CUST001976,Female,0,No,Yes,69,Yes,No,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,89.7,6229.26,1
CUST001977,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,41.49,1472.6,1
CUST001978,Male,0,No,No,37,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card,120.87,4336.96,0
CUST001979,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card,73.86,3712.62,1
CUST001980,Female,0,No,Yes,55,No,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,47.53,2666.41,1
CUST001981,Male,0,Yes,No,35,No,No,DSL,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,70.67,2364.1,0
CUST001982,Female,0,Yes,Yes,67,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,108.14,7156.63,1
CUST001983,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,65.61,2656.83,0
CUST001984,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,67.25,1954.26,0
CUST001985,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer,98.99,898.02,0
CUST001986,Male,1,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,67.01,3364.94,1
CUST001987,Female,0,No,No,59,Yes,No,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,91.09,5396.58,0
CUST001988,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,76.15,2729.32,0
CUST001989,Male,0,No,No,6,Yes,No phone service,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,66.3,402.57,1
CUST001990,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,29.12,532.66,0
CUST001991,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.16,1425.44,1
CUST001992,Female,0,No,No,1,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,67.84,3.65,1
CUST001993,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,90.44,5240.35,0
CUST001994,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer,81.5,4279.84,0
CUST001995,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,65.14,1488.81,1
CUST001996,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,90.12,4175.16,0
CUST001997,Male,0,Yes,No,13,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,128.09,1647.02,0
CUST001998,Female,0,No,No,31,Yes,No,No,No,No,No,No,Yes,No,One year,Yes,Electronic check,60.53,1919.1,0
CUST001999,Male,1,No,No,33,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,67.54,2185.66,0
CUST002000,Female,0,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.12,2131.81,0
CUST002001,Male,0,No,Yes,69,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,20.78,1488.61,0
CUST002002,Male,0,No,Yes,32,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,31.97,1045.0,0
CUST002003,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,84.27,612.35,1
CUST002004,Female,0,No,No,29,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.69,2245.45,1
CUST002005,Female,0,No,No,60,Yes,No phone service,DSL,No internet service,No,No,No,No,No,One year,No,Mailed check,69.65,4187.1,0
CUST002006,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,95.43,88.41,1
CUST002007,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,70.4,4564.08,1
CUST002008,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Credit card,65.93,1836.74,0
CUST002009,Female,1,No,No,45,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.06,1832.71,0
CUST002010,Male,1,Yes,Yes,21,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,89.98,1936.2,1
CUST002011,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,67.0,2190.11,1
CUST002012,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,100.7,858.19,1
CUST002013,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,One year,No,Electronic check,77.75,1319.0,0
CUST002014,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,82.39,845.9,0
CUST002015,Male,0,Yes,No,29,Yes,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Mailed check,70.82,2039.04,0
CUST002016,Male,0,Yes,No,64,Yes,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,36.4,2375.55,0
CUST002017,Female,0,Yes,Yes,17,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Credit card,84.72,1437.51,0
